user_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned,gender_code,is_anomaly,anomaly_score,predicted_gender,correct_prediction,prediction_uncertainty
U141808,37,Other,UK,3,Premium,7.99,PayPal,Mobile,3,Action,296,8,2,50,3.2,36,37,23,No,2,False,0,Other,True,0.21999999999999997
U117095,42,Female,Spain,4,Standard,7.99,PayPal,Laptop,1,Action,260,13,0,91,3.6,16,0,18,No,1,False,2,Female,True,0.20999999999999996
U130582,21,Male,Spain,46,Premium,15.99,Debit Card,Laptop,1,Drama,168,17,3,52,3.0,4,48,43,No,0,False,0,Male,True,0.18000000000000005
U116749,35,Male,UK,10,Premium,15.99,PayPal,Laptop,3,Documentary,158,7,4,32,4.1,40,36,51,No,0,False,0,Male,True,0.29000000000000004
U127752,19,Other,Canada,58,Basic,15.99,UPI,Tablet,1,Sci-Fi,128,14,6,58,2.3,44,70,9,No,2,False,0,Other,True,0.27
U116776,56,Other,USA,12,Basic,12.99,UPI,Laptop,2,Action,147,10,6,50,2.7,3,51,53,Yes,2,False,0,Other,True,0.22999999999999998
U105711,50,Female,UK,15,Premium,7.99,PayPal,Mobile,1,Action,214,3,2,59,3.3,9,26,37,No,1,False,0,Female,True,0.25
U136440,48,Other,France,59,Premium,12.99,Debit Card,Tablet,1,Documentary,38,1,8,73,4.1,28,92,14,No,2,False,0,Other,True,0.24
U148137,41,Female,Canada,54,Basic,7.99,PayPal,Smart TV,2,Romance,143,2,12,54,2.9,8,86,40,No,1,False,0,Female,True,0.29000000000000004
U106201,42,Male,Brazil,29,Standard,12.99,Credit Card,Smart TV,3,Drama,59,6,4,76,3.2,47,97,35,No,0,False,0,Female,False,0.6
U131965,21,Other,France,26,Basic,12.99,UPI,Laptop,1,Documentary,263,17,2,38,2.9,7,42,43,No,2,False,0,Other,True,0.25
U142772,27,Other,India,49,Premium,15.99,PayPal,Mobile,1,Drama,215,1,1,82,4.6,4,11,21,No,2,False,1,Other,True,0.65
U103461,62,Male,Germany,9,Basic,15.99,Debit Card,Mobile,1,Action,250,3,4,38,3.8,27,93,50,No,0,False,2,Other,False,0.55
U122960,63,Male,Germany,28,Basic,7.99,UPI,Tablet,3,Comedy,263,17,8,91,4.7,39,6,45,No,0,False,2,Male,True,0.28
U133520,32,Female,USA,44,Premium,12.99,Debit Card,Tablet,1,Drama,201,14,11,65,1.2,24,62,54,No,1,False,0,Female,True,0.24
U132338,18,Female,Spain,43,Basic,7.99,Debit Card,Smart TV,3,Action,199,6,0,57,2.8,9,88,31,No,1,False,0,Female,True,0.18000000000000005
U141590,42,Female,Spain,25,Premium,7.99,UPI,Tablet,3,Romance,24,17,1,97,1.4,24,1,36,Yes,1,True,3,Female,True,0.18999999999999995
U135238,26,Female,Canada,3,Standard,7.99,Debit Card,Laptop,1,Drama,270,12,3,64,1.1,44,0,32,Yes,1,True,3,Female,True,0.5700000000000001
U102527,26,Male,Japan,58,Standard,12.99,Debit Card,Tablet,2,Thriller,90,8,1,48,4.6,43,84,27,No,0,False,0,Male,True,0.63
U118881,40,Other,Brazil,52,Basic,12.99,Credit Card,Laptop,3,Comedy,42,10,11,38,4.9,42,82,12,Yes,2,False,0,Other,True,0.25
U101484,31,Female,USA,34,Basic,15.99,Debit Card,Laptop,2,Drama,260,1,11,51,3.4,9,18,40,No,1,False,0,Female,True,0.19999999999999996
U129708,48,Other,Canada,58,Basic,15.99,Debit Card,Mobile,1,Comedy,107,19,14,49,4.4,42,2,38,Yes,2,True,3,Other,True,0.6
U103270,46,Male,Brazil,24,Basic,15.99,Debit Card,Tablet,1,Drama,239,5,7,65,3.6,47,16,18,Yes,0,False,0,Female,False,0.55
U103610,36,Female,Canada,54,Basic,15.99,PayPal,Laptop,1,Romance,298,6,9,40,3.0,42,20,17,Yes,1,False,1,Male,False,0.5800000000000001
U111846,33,Male,USA,51,Standard,12.99,PayPal,Smart TV,3,Thriller,270,9,11,68,4.8,48,33,36,No,0,False,0,Male,True,0.24
U124066,30,Female,Japan,16,Basic,7.99,Credit Card,Laptop,3,Documentary,25,2,0,53,4.5,37,84,7,No,1,False,2,Female,True,0.25
U108760,30,Other,Brazil,24,Premium,7.99,UPI,Mobile,1,Drama,132,6,11,93,1.8,5,22,20,No,2,False,0,Other,True,0.28
U135552,52,Female,Japan,30,Premium,12.99,Credit Card,Mobile,3,Action,103,19,2,64,2.8,32,22,47,No,1,False,0,Male,False,0.56
U110369,43,Other,Brazil,40,Standard,15.99,UPI,Smart TV,3,Thriller,220,18,6,78,3.8,16,67,44,No,2,False,0,Other,True,0.29000000000000004
U102464,19,Female,India,44,Standard,7.99,Debit Card,Smart TV,2,Action,71,7,1,35,5.0,38,98,5,No,1,True,4,Female,True,0.28
U148582,25,Other,Brazil,30,Premium,12.99,PayPal,Smart TV,1,Action,211,13,3,58,3.1,36,76,49,No,2,False,0,Other,True,0.31999999999999995
U128499,50,Female,Brazil,48,Basic,12.99,UPI,Mobile,3,Action,298,15,5,69,3.7,37,64,45,No,1,False,0,Female,True,0.25
U122039,19,Male,Spain,34,Premium,12.99,Credit Card,Mobile,3,Horror,153,14,6,95,2.9,12,60,7,No,0,False,1,Male,True,0.24
U142171,52,Female,Australia,5,Premium,7.99,Credit Card,Mobile,3,Sci-Fi,76,18,4,87,3.8,48,10,11,No,1,False,2,Female,True,0.21999999999999997
U135906,23,Male,USA,23,Standard,7.99,Debit Card,Tablet,2,Documentary,131,8,7,69,3.2,33,96,58,No,0,False,0,Male,True,0.17000000000000004
U109389,22,Other,Australia,18,Premium,15.99,Debit Card,Smart TV,2,Sci-Fi,89,19,0,70,4.2,1,87,49,No,2,False,2,Male,False,0.6599999999999999
U128175,30,Female,Canada,6,Premium,7.99,Debit Card,Mobile,1,Drama,212,7,2,95,1.8,21,0,50,No,1,False,1,Female,True,0.24
U146339,34,Male,Germany,53,Premium,7.99,Debit Card,Mobile,3,Documentary,253,13,14,59,2.4,12,23,35,No,0,False,0,Female,False,0.49
U111163,39,Male,Spain,33,Standard,7.99,PayPal,Smart TV,2,Action,204,2,0,95,4.0,13,77,39,Yes,0,False,0,Male,True,0.21999999999999997
U148266,26,Male,Australia,52,Standard,7.99,UPI,Smart TV,3,Documentary,204,18,7,59,3.5,28,95,49,Yes,0,False,0,Male,True,0.30000000000000004
U146900,22,Male,Australia,50,Premium,15.99,Credit Card,Laptop,3,Documentary,43,3,2,96,2.3,48,70,47,No,0,True,3,Male,True,0.31999999999999995
U110758,58,Other,Brazil,27,Premium,15.99,UPI,Mobile,3,Horror,132,14,7,57,4.0,15,17,23,No,2,False,0,Male,False,0.61
U145754,50,Other,Australia,57,Premium,12.99,Credit Card,Laptop,2,Horror,153,6,2,99,3.1,3,1,24,No,2,False,2,Male,False,0.62
U137078,39,Male,Canada,33,Standard,7.99,Debit Card,Tablet,1,Action,114,9,7,76,4.3,12,39,41,Yes,0,False,0,Other,False,0.6
U123502,22,Female,Spain,39,Premium,7.99,Debit Card,Smart TV,3,Drama,213,9,11,81,4.1,17,29,17,No,1,False,0,Male,False,0.63
U138332,28,Male,Japan,57,Standard,7.99,Credit Card,Mobile,2,Horror,134,14,2,73,2.2,46,22,38,No,0,False,0,Male,True,0.24
U138057,34,Other,India,26,Standard,15.99,Debit Card,Mobile,2,Drama,124,13,4,42,2.9,11,87,25,No,2,False,0,Other,True,0.27
U142243,18,Female,India,33,Standard,7.99,Debit Card,Smart TV,3,Comedy,233,3,6,81,4.2,11,29,37,No,1,False,0,Female,True,0.27
U128617,44,Other,Spain,9,Basic,12.99,Debit Card,Mobile,1,Drama,138,9,12,96,1.2,35,66,58,No,2,False,0,Other,True,0.20999999999999996
U137794,42,Male,Canada,11,Premium,7.99,Debit Card,Mobile,1,Sci-Fi,165,14,8,76,3.3,45,83,49,No,0,False,0,Male,True,0.28
U105564,31,Male,UK,13,Basic,12.99,PayPal,Mobile,3,Horror,81,15,13,98,4.6,35,42,19,No,0,False,0,Male,True,0.19999999999999996
U105907,18,Other,Brazil,52,Basic,12.99,Credit Card,Smart TV,2,Comedy,34,16,8,76,2.0,18,7,9,No,2,False,1,Other,True,0.18000000000000005
U131304,40,Other,UK,13,Premium,12.99,PayPal,Smart TV,1,Drama,102,13,4,38,4.3,2,82,58,No,2,False,0,Male,False,0.5700000000000001
U123181,62,Male,Japan,1,Premium,7.99,Debit Card,Laptop,2,Drama,196,15,7,69,2.3,8,19,33,Yes,0,False,1,Male,True,0.28
U137739,45,Other,France,26,Premium,12.99,UPI,Smart TV,1,Comedy,90,1,3,44,1.8,9,22,14,No,2,False,0,Other,True,0.31000000000000005
U141690,29,Other,Japan,54,Premium,12.99,Credit Card,Smart TV,3,Comedy,33,8,3,67,1.2,21,25,41,Yes,2,False,0,Other,True,0.27
U123372,19,Other,UK,18,Standard,7.99,Credit Card,Smart TV,1,Comedy,121,1,11,74,1.4,29,90,50,No,2,False,0,Other,True,0.29000000000000004
U133789,58,Other,Canada,53,Basic,15.99,UPI,Smart TV,2,Action,27,8,2,91,3.8,39,19,55,No,2,False,1,Other,True,0.22999999999999998
U107442,25,Other,Australia,20,Premium,12.99,Debit Card,Laptop,1,Sci-Fi,144,10,13,87,3.6,15,31,19,No,2,False,0,Other,True,0.24
U107474,30,Male,USA,36,Premium,15.99,PayPal,Smart TV,3,Action,228,3,11,93,4.9,17,9,0,No,0,False,1,Male,True,0.22999999999999998
U124963,50,Other,Canada,35,Basic,15.99,Debit Card,Tablet,3,Thriller,247,1,7,86,1.7,30,24,32,Yes,2,False,0,Other,True,0.29000000000000004
U141065,59,Male,Spain,13,Premium,12.99,Credit Card,Mobile,3,Sci-Fi,245,19,5,87,2.3,11,31,0,No,0,False,0,Male,True,0.22999999999999998
U149171,21,Female,India,10,Standard,7.99,PayPal,Laptop,3,Sci-Fi,273,13,0,52,1.6,45,48,25,No,1,False,0,Female,True,0.6
U135527,21,Male,Spain,41,Premium,12.99,UPI,Smart TV,1,Action,233,3,5,37,1.5,36,92,15,No,0,False,0,Male,True,0.22999999999999998
U120376,33,Female,UK,10,Standard,15.99,Credit Card,Tablet,2,Thriller,186,2,1,80,1.8,46,67,35,No,1,False,0,Female,True,0.25
U146010,37,Male,Australia,25,Premium,7.99,Debit Card,Smart TV,3,Sci-Fi,253,4,0,58,1.7,18,60,42,No,0,False,0,Male,True,0.21999999999999997
U141547,55,Female,India,46,Basic,7.99,UPI,Smart TV,3,Action,152,2,12,62,4.7,10,70,43,No,1,False,0,Female,True,0.22999999999999998
U126458,31,Female,France,13,Standard,12.99,Credit Card,Laptop,1,Documentary,288,7,12,40,4.3,30,91,52,Yes,1,False,1,Other,False,0.5800000000000001
U120873,53,Other,France,43,Standard,15.99,PayPal,Tablet,3,Romance,38,10,3,94,4.7,3,14,57,Yes,2,True,3,Other,True,0.28
U120483,29,Female,UK,9,Standard,7.99,Debit Card,Laptop,3,Horror,175,1,6,44,3.5,8,94,42,No,1,False,0,Female,True,0.28
U123498,58,Female,Brazil,25,Basic,7.99,Debit Card,Mobile,2,Action,90,2,3,80,2.1,29,59,18,No,1,False,0,Female,True,0.30000000000000004
U100640,30,Female,India,27,Standard,15.99,PayPal,Tablet,1,Horror,97,5,7,60,1.8,39,34,44,No,1,False,0,Female,True,0.28
U144855,40,Other,Brazil,28,Standard,12.99,PayPal,Tablet,1,Romance,263,14,10,92,2.7,29,27,34,Yes,2,False,0,Other,True,0.18999999999999995
U114761,32,Other,Germany,19,Basic,7.99,UPI,Laptop,1,Romance,184,13,3,67,1.1,43,89,46,Yes,2,False,0,Other,True,0.26
U110445,23,Female,Spain,40,Premium,15.99,UPI,Laptop,2,Comedy,198,12,13,86,4.7,14,97,32,No,1,False,0,Female,True,0.25
U144157,62,Other,India,22,Basic,15.99,Credit Card,Laptop,2,Action,177,6,5,66,4.8,22,95,22,Yes,2,False,0,Male,False,0.5900000000000001
U102875,28,Male,Japan,27,Standard,7.99,UPI,Mobile,1,Action,292,1,7,72,2.1,5,72,46,No,0,False,0,Male,True,0.26
U147177,51,Female,Australia,39,Basic,7.99,Debit Card,Mobile,1,Romance,225,6,8,52,2.9,24,2,50,No,1,False,0,Other,False,0.63
U131531,48,Male,France,19,Premium,15.99,PayPal,Smart TV,2,Comedy,215,2,3,47,2.4,48,93,23,Yes,0,False,0,Male,True,0.18000000000000005
U125678,62,Male,Germany,10,Premium,12.99,Debit Card,Smart TV,1,Sci-Fi,281,17,11,87,3.8,5,31,56,No,0,False,2,Other,False,0.63
U109848,60,Female,Japan,56,Basic,7.99,UPI,Laptop,1,Documentary,147,19,1,38,3.9,19,23,37,No,1,False,0,Female,True,0.25
U110598,27,Female,Brazil,21,Standard,7.99,UPI,Smart TV,2,Romance,148,13,8,30,3.4,9,62,23,No,1,False,0,Other,False,0.64
U104524,24,Female,Brazil,15,Basic,12.99,Credit Card,Tablet,3,Comedy,235,9,0,85,4.5,48,76,27,No,1,False,0,Female,True,0.63
U146200,41,Male,Japan,7,Basic,7.99,PayPal,Mobile,1,Comedy,271,11,1,60,2.7,36,88,11,No,0,False,0,Male,True,0.65
U148139,26,Female,Japan,10,Premium,7.99,Debit Card,Mobile,2,Romance,105,16,11,89,2.0,35,70,27,No,1,False,0,Female,True,0.26
U106515,63,Male,France,53,Premium,15.99,Debit Card,Smart TV,1,Action,188,5,1,64,2.0,24,22,16,Yes,0,False,0,Male,True,0.27
U125694,48,Other,India,25,Basic,15.99,Debit Card,Mobile,1,Romance,57,6,7,33,2.9,16,97,27,No,2,False,0,Other,True,0.30000000000000004
U101508,62,Male,Australia,37,Basic,7.99,Debit Card,Smart TV,1,Sci-Fi,17,7,7,79,3.0,28,58,11,Yes,0,False,0,Male,True,0.22999999999999998
U142357,27,Female,USA,32,Basic,7.99,PayPal,Laptop,1,Sci-Fi,170,3,12,74,2.5,48,53,31,No,1,False,0,Other,False,0.5900000000000001
U112285,46,Male,France,49,Standard,7.99,Debit Card,Smart TV,3,Comedy,129,1,12,77,1.2,19,72,29,Yes,0,False,0,Male,True,0.5800000000000001
U111015,50,Male,Canada,36,Premium,12.99,UPI,Laptop,3,Horror,81,17,13,38,4.9,28,71,9,Yes,0,False,0,Male,True,0.5900000000000001
U146615,26,Other,Spain,21,Premium,12.99,Credit Card,Smart TV,3,Action,294,7,8,32,3.0,19,25,41,No,2,False,1,Other,True,0.56
U127600,28,Male,Australia,41,Standard,7.99,Debit Card,Tablet,3,Documentary,47,4,5,87,3.5,26,32,44,No,0,False,0,Male,True,0.19999999999999996
U140771,58,Male,Canada,25,Basic,7.99,UPI,Smart TV,2,Thriller,104,16,9,68,1.4,8,64,38,No,0,False,0,Male,True,0.61
U146864,25,Other,Spain,29,Basic,15.99,Debit Card,Smart TV,2,Thriller,160,2,6,48,4.9,49,16,6,No,2,False,0,Other,True,0.25
U129801,19,Male,Brazil,11,Basic,12.99,PayPal,Tablet,1,Documentary,100,14,14,88,2.4,28,8,29,Yes,0,False,0,Male,True,0.20999999999999996
U118875,20,Other,Japan,41,Basic,7.99,Credit Card,Laptop,3,Romance,92,16,9,94,4.0,15,21,22,No,2,False,0,Other,True,0.27
U112793,38,Male,France,53,Standard,7.99,PayPal,Smart TV,3,Drama,226,1,5,85,3.0,33,18,36,No,0,False,0,Male,True,0.28
U105739,27,Male,Canada,7,Premium,12.99,PayPal,Tablet,2,Horror,272,17,6,45,4.9,5,11,19,No,0,False,0,Male,True,0.22999999999999998
U100736,18,Other,Spain,12,Premium,12.99,PayPal,Smart TV,3,Horror,80,17,13,70,2.8,42,8,6,No,2,False,1,Other,True,0.25
U103607,34,Other,USA,17,Standard,7.99,UPI,Laptop,1,Drama,223,9,3,49,1.3,20,27,15,No,2,False,0,Other,True,0.62
U125429,59,Female,Canada,19,Basic,15.99,UPI,Tablet,1,Thriller,57,16,11,76,2.5,24,3,14,No,1,False,0,Female,True,0.13
U130965,34,Female,Brazil,17,Premium,7.99,Credit Card,Smart TV,2,Thriller,188,16,13,82,4.5,42,22,51,No,1,False,0,Female,True,0.27
U119706,63,Female,USA,17,Standard,12.99,Debit Card,Mobile,1,Drama,257,18,5,75,4.5,10,65,32,No,1,False,0,Female,True,0.24
U119970,33,Female,Australia,12,Premium,7.99,UPI,Tablet,3,Comedy,171,9,10,44,4.6,1,62,10,No,1,False,0,Female,True,0.18000000000000005
U117457,28,Male,Australia,13,Standard,12.99,Credit Card,Mobile,1,Horror,124,18,10,63,3.5,31,40,58,No,0,False,0,Male,True,0.5700000000000001
U124792,55,Other,India,1,Basic,15.99,Debit Card,Mobile,1,Comedy,50,5,1,89,4.2,40,62,22,Yes,2,False,1,Other,True,0.24
U146483,36,Other,USA,46,Basic,15.99,Debit Card,Mobile,1,Drama,13,7,4,49,4.0,42,44,11,No,2,False,0,Male,False,0.51
U149631,26,Female,Brazil,2,Premium,7.99,UPI,Smart TV,3,Sci-Fi,56,2,3,54,3.2,11,75,58,No,1,False,2,Female,True,0.28
U125083,50,Female,Japan,47,Premium,15.99,PayPal,Mobile,2,Drama,251,6,4,54,4.4,48,24,57,No,1,False,0,Female,True,0.25
U102624,18,Male,India,10,Basic,7.99,Debit Card,Mobile,1,Action,160,2,7,83,5.0,28,20,0,No,0,True,3,Female,False,0.63
U106954,29,Other,Australia,8,Premium,12.99,PayPal,Tablet,1,Comedy,91,9,10,44,2.0,49,95,49,No,2,False,1,Other,True,0.20999999999999996
U128739,40,Female,India,43,Standard,12.99,UPI,Smart TV,1,Sci-Fi,99,8,3,72,2.6,38,64,29,No,1,False,0,Other,False,0.5900000000000001
U127656,64,Other,India,56,Basic,15.99,UPI,Mobile,2,Drama,153,10,8,94,4.1,35,7,37,No,2,False,0,Male,False,0.62
U120367,49,Female,France,47,Standard,12.99,Debit Card,Laptop,3,Sci-Fi,284,1,14,95,4.5,7,60,31,No,1,False,2,Female,True,0.18999999999999995
U123477,35,Other,Spain,33,Premium,7.99,Debit Card,Tablet,1,Drama,43,10,2,75,1.1,35,62,40,No,2,False,0,Other,True,0.17000000000000004
U127623,18,Other,USA,49,Standard,12.99,UPI,Smart TV,3,Documentary,94,1,13,71,1.2,13,5,29,No,2,False,1,Other,True,0.65
U119339,26,Other,France,57,Premium,15.99,UPI,Smart TV,2,Horror,103,19,14,63,2.9,32,98,22,No,2,False,0,Other,True,0.26
U121492,29,Male,Australia,34,Standard,15.99,PayPal,Mobile,2,Comedy,73,4,0,78,4.5,44,91,24,No,0,False,0,Male,True,0.61
U137082,21,Female,Japan,41,Standard,7.99,PayPal,Laptop,1,Horror,268,13,14,61,1.5,39,64,52,No,1,False,0,Female,True,0.22999999999999998
U137057,44,Female,France,7,Standard,7.99,Credit Card,Tablet,1,Documentary,241,8,12,32,1.2,30,82,44,No,1,False,0,Female,True,0.19999999999999996
U111546,43,Male,Spain,52,Basic,7.99,UPI,Mobile,3,Comedy,277,18,13,60,3.5,32,47,10,No,0,False,0,Female,False,0.61
U113095,48,Other,Brazil,11,Basic,15.99,Debit Card,Mobile,1,Comedy,202,12,0,57,1.3,9,62,46,No,2,False,0,Other,True,0.26
U142857,31,Male,Japan,2,Basic,12.99,PayPal,Smart TV,3,Drama,254,5,11,34,4.4,4,85,2,No,0,True,3,Male,True,0.33999999999999997
U129728,32,Female,UK,2,Basic,7.99,Debit Card,Tablet,2,Drama,94,14,7,98,3.0,48,14,9,No,1,False,1,Female,True,0.29000000000000004
U109987,47,Male,UK,19,Standard,12.99,Credit Card,Smart TV,3,Action,187,2,0,82,3.8,4,2,41,Yes,0,False,0,Male,True,0.61
U108477,56,Other,USA,39,Standard,15.99,UPI,Laptop,1,Documentary,142,13,14,42,4.3,40,76,54,No,2,False,0,Other,True,0.20999999999999996
U130169,27,Female,USA,41,Premium,7.99,PayPal,Tablet,2,Comedy,267,17,7,63,4.3,10,36,9,No,1,False,0,Female,True,0.19999999999999996
U118972,19,Female,India,23,Basic,15.99,PayPal,Mobile,3,Thriller,239,4,14,78,4.3,26,26,53,No,1,False,0,Female,True,0.19999999999999996
U139470,21,Other,Brazil,28,Premium,15.99,Credit Card,Laptop,1,Comedy,67,14,4,91,2.5,49,97,19,No,2,False,0,Other,True,0.25
U110734,63,Male,Australia,52,Premium,12.99,Debit Card,Laptop,2,Documentary,297,17,12,31,5.0,17,40,35,No,0,True,3,Male,True,0.28
U102211,28,Male,UK,22,Premium,15.99,PayPal,Smart TV,1,Comedy,120,3,4,77,2.8,1,38,20,No,0,False,0,Male,True,0.24
U138741,57,Male,Spain,20,Standard,7.99,Debit Card,Laptop,1,Drama,58,11,2,92,3.8,19,23,11,No,0,False,0,Female,False,0.63
U125387,63,Other,India,13,Basic,15.99,Credit Card,Laptop,3,Horror,51,14,13,43,2.7,30,88,0,No,2,False,2,Other,True,0.26
U127451,26,Female,USA,29,Standard,12.99,PayPal,Mobile,2,Comedy,165,13,4,69,4.7,33,92,38,No,1,False,0,Female,True,0.32999999999999996
U131210,41,Other,Japan,17,Premium,7.99,Debit Card,Laptop,3,Horror,96,13,6,45,1.3,9,73,33,No,2,False,0,Other,True,0.18000000000000005
U132077,54,Male,Germany,25,Standard,12.99,Debit Card,Tablet,1,Comedy,230,14,6,80,1.1,22,24,6,No,0,False,0,Male,True,0.18000000000000005
U118304,42,Male,France,42,Basic,7.99,Credit Card,Tablet,3,Thriller,278,8,6,51,3.6,26,6,3,No,0,False,0,Male,True,0.27
U136450,32,Male,India,5,Basic,15.99,UPI,Laptop,1,Thriller,122,17,5,56,3.5,19,69,40,Yes,0,False,0,Male,True,0.28
U113670,19,Male,Japan,2,Standard,12.99,PayPal,Tablet,2,Drama,104,14,13,83,3.1,21,19,12,No,0,False,0,Male,True,0.24
U108193,28,Other,Spain,39,Standard,12.99,UPI,Smart TV,3,Documentary,198,7,6,74,2.5,13,31,58,No,2,False,0,Other,True,0.26
U103288,34,Other,Brazil,7,Premium,7.99,UPI,Tablet,2,Romance,232,16,1,91,1.5,18,98,35,No,2,False,0,Other,True,0.18999999999999995
U147082,53,Female,USA,36,Premium,7.99,Credit Card,Mobile,2,Horror,51,6,7,60,4.0,26,19,57,Yes,1,False,0,Female,True,0.30000000000000004
U131429,40,Other,Canada,18,Standard,12.99,Credit Card,Laptop,1,Action,236,14,12,48,3.9,9,67,51,No,2,False,0,Other,True,0.62
U148363,39,Male,France,36,Standard,15.99,PayPal,Tablet,2,Thriller,77,2,13,76,4.3,49,29,8,No,0,False,0,Male,True,0.19999999999999996
U131992,59,Other,France,47,Premium,12.99,Debit Card,Laptop,1,Romance,167,5,11,35,3.2,23,79,39,No,2,False,0,Other,True,0.22999999999999998
U136436,21,Other,Australia,2,Premium,12.99,UPI,Smart TV,3,Drama,102,12,6,61,4.0,24,77,23,No,2,False,0,Other,True,0.31999999999999995
U121628,50,Male,UK,20,Standard,12.99,UPI,Tablet,1,Comedy,168,5,2,76,3.2,33,59,47,No,0,False,0,Female,False,0.63
U138020,43,Other,USA,15,Basic,7.99,Credit Card,Laptop,2,Horror,45,14,4,49,3.4,4,52,57,No,2,False,0,Other,True,0.26
U126164,29,Female,Japan,1,Basic,12.99,Debit Card,Tablet,3,Documentary,227,4,7,55,1.1,24,79,9,No,1,False,0,Female,True,0.20999999999999996
U112532,19,Male,UK,33,Premium,7.99,Credit Card,Tablet,1,Comedy,130,1,6,36,2.3,14,93,11,No,0,False,0,Other,False,0.64
U100407,60,Female,UK,54,Standard,12.99,Debit Card,Tablet,1,Documentary,229,12,1,58,3.5,49,91,8,Yes,1,False,0,Female,True,0.24
U148607,30,Other,UK,39,Premium,7.99,Credit Card,Tablet,3,Action,148,2,2,44,1.4,6,37,10,No,2,False,0,Female,False,0.6
U126366,30,Other,Germany,1,Standard,7.99,UPI,Mobile,2,Comedy,32,12,11,58,3.8,11,33,8,No,2,False,0,Other,True,0.14
U110743,27,Female,UK,45,Standard,7.99,Debit Card,Mobile,3,Action,21,16,13,89,1.0,1,90,39,Yes,1,True,3,Female,True,0.18000000000000005
U133089,48,Male,Brazil,27,Standard,12.99,Credit Card,Tablet,3,Documentary,174,9,9,30,2.1,45,78,34,No,0,False,0,Female,False,0.63
U110157,45,Male,USA,11,Basic,15.99,Debit Card,Tablet,2,Thriller,130,14,1,30,2.5,8,10,57,No,0,False,1,Male,True,0.26
U117164,45,Male,India,51,Standard,7.99,UPI,Mobile,1,Sci-Fi,171,1,3,90,1.1,26,17,34,No,0,False,0,Male,True,0.25
U143183,30,Other,USA,38,Standard,12.99,Credit Card,Smart TV,1,Drama,102,12,4,80,2.8,34,28,59,No,2,False,0,Other,True,0.20999999999999996
U102915,61,Male,Brazil,14,Basic,7.99,Credit Card,Mobile,2,Horror,81,5,3,67,3.0,16,31,41,No,0,False,0,Male,True,0.27
U127175,51,Male,USA,13,Premium,12.99,UPI,Laptop,2,Thriller,122,12,5,70,5.0,0,18,28,No,0,False,0,Male,True,0.18999999999999995
U117897,26,Other,Germany,32,Premium,7.99,PayPal,Laptop,3,Horror,233,11,3,98,2.7,5,36,33,No,2,False,0,Other,True,0.35
U122472,64,Female,Japan,48,Standard,15.99,Credit Card,Smart TV,3,Drama,95,3,12,86,2.5,19,79,51,Yes,1,False,0,Female,True,0.20999999999999996
U105228,49,Female,Brazil,10,Basic,12.99,PayPal,Mobile,1,Sci-Fi,15,4,13,30,2.8,21,75,18,Yes,1,False,1,Female,True,0.08999999999999997
U144790,32,Male,Australia,8,Standard,12.99,UPI,Smart TV,3,Thriller,194,19,1,93,1.3,39,25,26,Yes,0,False,0,Male,True,0.24
U100343,46,Female,France,6,Basic,7.99,Credit Card,Laptop,3,Comedy,41,1,10,34,3.9,19,39,3,No,1,False,2,Female,True,0.21999999999999997
U149310,20,Female,Spain,51,Basic,7.99,PayPal,Tablet,1,Comedy,58,8,9,99,2.7,20,37,45,No,1,False,0,Male,False,0.5700000000000001
U148979,20,Other,France,41,Standard,7.99,Credit Card,Tablet,1,Documentary,107,16,10,37,2.6,22,6,18,No,2,False,0,Other,True,0.28
U114584,41,Male,Germany,7,Premium,7.99,Credit Card,Tablet,3,Action,172,14,6,95,4.2,7,96,17,No,0,False,0,Other,False,0.63
U120216,48,Other,India,40,Premium,15.99,Credit Card,Laptop,2,Sci-Fi,193,14,7,47,1.6,39,32,28,No,2,False,0,Female,False,0.5900000000000001
U123413,54,Female,Australia,31,Premium,7.99,PayPal,Laptop,1,Sci-Fi,50,7,4,81,2.5,32,7,14,No,1,False,0,Female,True,0.24
U137273,23,Other,India,52,Basic,7.99,Credit Card,Tablet,2,Horror,125,8,13,55,1.0,0,75,53,No,2,False,0,Other,True,0.22999999999999998
U147946,35,Female,Brazil,53,Premium,15.99,Debit Card,Tablet,2,Romance,30,12,2,43,2.0,16,23,34,No,1,False,0,Other,False,0.56
U142105,60,Other,India,13,Premium,12.99,UPI,Mobile,3,Romance,203,3,2,53,4.6,18,84,52,No,2,False,0,Female,False,0.63
U107237,43,Male,Australia,15,Premium,12.99,UPI,Laptop,1,Horror,179,10,0,99,2.4,24,79,34,No,0,False,0,Male,True,0.53
U131866,58,Other,Germany,27,Premium,12.99,PayPal,Smart TV,3,Comedy,58,7,4,69,5.0,15,21,53,No,2,False,0,Male,False,0.62
U139265,28,Female,Australia,54,Basic,12.99,PayPal,Smart TV,3,Thriller,76,8,11,81,2.7,31,67,6,No,1,False,0,Female,True,0.24
U145051,30,Male,Brazil,31,Premium,15.99,Credit Card,Laptop,2,Documentary,217,2,4,76,4.8,47,74,56,No,0,False,0,Male,True,0.18000000000000005
